"","Site","Age.cal.BP","Hill_N1","Abies","Acer","Aconitum","Adonis","Aesculus","Alnus","Alnus.alnobetula","Amaranthaceae","Amaryllidaceae","Amygdaloideae","Andromeda","Apiaceae","Aquilegia","Arbutus","Arctostaphylos","Argania","Artemisia","Asparagaceae","Asteraceae","Asteraceae..Liguliflorae.","Asteroideae","Astragalus","Berberis","Betula","Betula..Chamaebetula.","Boraginaceae","Brassicaceae","Bruckenthalia","Buxus","Calluna","Campanulaceae","Caprifoliaceae","Caragana","Carduoideae","Carpinus.betulus","Carpinus.orientalis.Ostrya","Caryophyllaceae","Cassiope","Castanea","Cedrus","Celastraceae","Celtis","Ceratonia","Cichorioideae","Cistaceae","Cistus","Clematis","Colchicaceae","Convolvulaceae","Cornus","Corylus","Cotinus","Crassulaceae","Crataegus","Cupressaceae","Cyperaceae","Cytinaceae","Daphne","Delphinium","Dennstaedtiaceae","Diapensia","Dryas","Empetrum","Ephedra","Equisetum","Erica","Ericaceae","Euonymus","Euphorbiaceae","Fabaceae","Fabaceae..herbs.","Fagus","Frangula","Fraxinus","Genisteae","Gentianaceae","Geraniaceae","Halimium","Hedera","Helianthemum","Helleborus","Hippophae","Huperzia","Hypericaceae","Ilex","Impatiens","Iridaceae","Jasminum","Juglans","Juncaceae","Kalmia","Lamiaceae","Larix","Lavandula","Ledum","Ligustrum","Liliaceae","Linaceae","Linnaea","Linum","Lonicera","Lycopodium","Lysimachia","Lythraceae","Malus","Malvaceae","Melanthiaceae","Mercurialis","Montiaceae","Moraceae","Myrica","Myrtaceae","Nartheciaceae","Nerium","Nitrariaceae","Olea","Oleaceae","Onagraceae","Ononis","Ophioglossaceae","Orobanchaceae","Osmundaceae","Oxalidaceae","Oxyria.Rumex","Paliurus","Papaveraceae","Parrotia","Phillyrea","Picea","Picea.orientalis","Pinus..diploxylon.","Pinus..haploxylon.","Pistacia","Plantaginaceae","Platanus","Plumbaginaceae","Poaceae","Polemoniaceae","Polygalaceae","Polygonaceae","Polygonum","Polypodiales","Populus","Portulacaceae","Potentilla","Primulaceae","Prunus","Pteridaceae","Pterocarya","Quercus.deciduous","Quercus.evergreen","Quercus.intermediate","Ranunculaceae","Ranunculus","Resedaceae","Rhamnaceae","Rhamnus","Rhododendron","Rhus","Ribes","Rosaceae","Rosmarinus","Rubiaceae","Rubus","Ruscus","Salix","Salvia","Sambucus","Sanguisorba.group","Santalaceae","Saxifragaceae","Scrophulariaceae","Solanaceae","Sorbus","Styrax","Tamarix","Taxus","Teucrium","Thalictrum","Thymelaeaceae","Tilia","Tofieldia","Trollius","Ulmus","Ulmus.Zelkova","Urticaceae","Vaccinium","Valerianaceae","Verbenaceae","Viburnum","Violaceae","Viscum","Vitex","Ziziphus","Zygophyllaceae"
"114","Villarquemado",5984,11.7740675737701,0,0,0,0,0,0.00286532951289398,0,0.00859598853868195,0,0,0,0.00573065902578797,0,0.00286532951289398,0,0,0.189111747851003,0,0,0,0,0,0,0.00573065902578797,0,0.00286532951289398,0,0,0.00286532951289398,0,0,0,0,0,0,0,0.00286532951289398,0,0,0,0,0,0,0.00286532951289398,0,0,0,0,0,0,0.0401146131805158,0,0,0,0.0315186246418338,0.00573065902578797,0,0,0,0,0,0,0,0.00573065902578797,0,0,0.0286532951289398,0,0,0.00573065902578797,0.00573065902578797,0.00286532951289398,0,0.00286532951289398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315186246418338,0,0.0143266475644699,0,0,0,0,0.0200573065902579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573065902578797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126074498567335,0,0.00286532951289398,0,0,0,0.0515759312320917,0,0,0,0,0.00286532951289398,0,0,0,0,0,0,0,0,0.286532951289398,0.0257879656160458,0,0,0,0,0,0,0,0,0.0343839541547278,0,0,0,0,0,0,0,0,0,0,0.0286532951289398,0,0,0,0,0,0,0,0.00286532951289398,0.00286532951289398,0,0,0.00573065902578797,0,0,0,0,0,0,0,0,0,0,0
"115","Villarquemado",6470,8.88450030470225,0,0,0,0,0,0.00458715596330275,0,0.0160550458715596,0,0,0,0.00229357798165138,0,0,0,0,0.162844036697248,0,0,0,0.00229357798165138,0,0,0,0,0,0.00229357798165138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321100917431193,0,0,0,0.036697247706422,0,0,0,0,0,0,0,0,0.00229357798165138,0,0,0.036697247706422,0,0,0.00688073394495413,0.00688073394495413,0.00229357798165138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458715596330275,0,0,0.00688073394495413,0,0.0596330275229358,0,0,0,0,0.00917431192660551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229357798165138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19954128440367,0,0,0,0,0,0.0504587155963303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311926605504587,0,0,0.00229357798165138,0,0,0,0,0,0,0.0114678899082569,0,0,0,0,0.018348623853211,0,0,0,0,0,0.00688073394495413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229357798165138,0,0,0,0,0,0,0,0,0
"116","Villarquemado",6568,10.6544816316703,0,0,0,0,0,0,0,0.0527859237536657,0,0,0,0.00293255131964809,0,0,0,0,0.161290322580645,0,0,0,0.00293255131964809,0,0,0.00586510263929619,0,0,0.00586510263929619,0,0,0,0,0,0,0,0,0,0.00293255131964809,0,0,0,0,0,0,0.0117302052785924,0,0,0,0,0,0,0.0439882697947214,0,0,0,0.0263929618768328,0.00586510263929619,0,0,0,0,0,0,0,0,0,0,0.0351906158357771,0,0,0.00293255131964809,0.00586510263929619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293255131964809,0,0,0.0175953079178886,0,0.0146627565982405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293255131964809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290322580645161,0,0.00586510263929619,0.00293255131964809,0,0,0.0703812316715543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164222873900293,0.0117302052785924,0,0.00293255131964809,0,0,0,0,0,0,0.0293255131964809,0,0,0,0,0.00293255131964809,0,0,0,0,0,0.00586510263929619,0,0,0,0,0,0,0,0.00586510263929619,0,0,0,0.00293255131964809,0,0,0,0,0,0,0,0,0,0,0
"117","Villarquemado",6714,10.1435344725987,0,0,0,0,0,0.00533333333333333,0,0.00533333333333333,0,0,0,0,0,0,0,0,0.170666666666667,0,0,0,0,0,0,0.008,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0,0,0.0266666666666667,0.00266666666666667,0,0,0,0,0,0,0,0.008,0,0,0.064,0,0,0.00266666666666667,0.00533333333333333,0,0,0,0.00266666666666667,0,0,0,0,0,0,0,0,0,0,0,0.00266666666666667,0,0,0.0133333333333333,0,0.0213333333333333,0,0,0,0,0.00266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,0,0,0,0.0693333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186666666666667,0.024,0,0.00266666666666667,0,0,0,0,0,0,0.0293333333333333,0,0,0,0,0,0,0,0,0,0,0.00533333333333333,0,0,0,0,0,0,0,0,0.00266666666666667,0,0,0.0106666666666667,0,0,0,0,0,0,0,0,0,0,0
"118","Villarquemado",6811,8.02512292424978,0,0,0,0,0,0,0,0.00282485875706215,0,0,0,0,0,0,0,0,0.0169491525423729,0,0,0,0.00564971751412429,0,0,0,0,0,0.00564971751412429,0,0,0,0,0,0,0.00282485875706215,0,0,0.00282485875706215,0,0,0,0,0,0,0.0141242937853107,0,0,0,0,0,0,0.00282485875706215,0,0,0,0.0169491525423729,0.019774011299435,0,0,0,0,0,0,0,0,0,0,0.0141242937853107,0,0,0.00847457627118644,0,0.00282485875706215,0,0,0.00847457627118644,0,0,0,0,0.00282485875706215,0,0,0,0,0,0,0.00847457627118644,0,0,0.0395480225988701,0,0.0225988700564972,0,0,0,0,0.0225988700564972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564971751412429,0,0,0,0,0,0,0,0.00282485875706215,0,0,0,0,0,0,0.474576271186441,0,0,0,0,0,0.0734463276836158,0,0,0,0,0.00282485875706215,0,0,0,0,0,0,0,0,0.144067796610169,0.0508474576271186,0,0.00282485875706215,0,0,0.00282485875706215,0,0,0,0,0,0,0,0,0.0112994350282486,0,0,0,0,0,0.00564971751412429,0,0,0,0.00282485875706215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","Villarquemado",7005,8.00725384648979,0,0,0,0,0,0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0.150837988826816,0,0,0,0,0,0,0.00837988826815642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474860335195531,0,0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0.0363128491620112,0,0,0,0,0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0.00837988826815642,0,0,0.00837988826815642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111731843575419,0,0,0,0,0,0,0,0.00279329608938547,0,0,0,0,0,0,0.371508379888268,0,0,0,0,0,0.0893854748603352,0,0,0,0,0.00279329608938547,0,0,0,0,0,0,0,0,0.103351955307263,0.103351955307263,0,0,0,0,0,0,0,0,0.0167597765363128,0,0,0,0,0,0,0,0,0,0,0.00279329608938547,0,0,0,0.00837988826815642,0,0,0,0.00279329608938547,0,0,0,0.00558659217877095,0,0.00279329608938547,0,0,0,0,0,0,0,0,0
"120","Villarquemado",7103,12.9958936603054,0,0,0,0,0,0,0,0.0642458100558659,0,0,0,0.00279329608938547,0,0.00279329608938547,0,0,0.0474860335195531,0,0,0,0.00279329608938547,0,0,0.00279329608938547,0,0,0,0,0.00279329608938547,0,0,0,0,0.00279329608938547,0,0,0.00279329608938547,0,0,0,0,0,0,0.0670391061452514,0,0,0,0,0,0,0.00837988826815642,0,0,0,0.00279329608938547,0.0558659217877095,0,0,0,0,0,0,0,0.0139664804469274,0,0,0.00558659217877095,0,0,0.00558659217877095,0.00558659217877095,0.00558659217877095,0,0,0,0.00279329608938547,0,0,0,0,0,0,0,0,0,0,0.0167597765363128,0,0,0.0698324022346369,0,0.0167597765363128,0,0,0,0,0.00279329608938547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279329608938547,0,0,0,0,0,0,0,0.00279329608938547,0,0,0,0,0,0,0.279329608938547,0,0,0,0,0,0.142458100558659,0,0,0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0.0837988826815642,0.0335195530726257,0,0.00279329608938547,0,0,0,0,0,0,0.0139664804469274,0,0,0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279329608938547,0,0,0,0.0139664804469274,0,0,0,0,0,0,0,0,0,0,0
"121","Villarquemado",7200,11.1078081877475,0,0,0,0,0,0.00858369098712446,0,0.00429184549356223,0,0,0,0,0,0,0,0,0.175965665236052,0,0,0,0,0,0,0.00429184549356223,0,0.00429184549356223,0.00429184549356223,0,0.00429184549356223,0,0,0,0,0.00429184549356223,0,0,0,0,0,0,0,0,0,0.00429184549356223,0,0,0,0,0,0,0.124463519313305,0,0,0,0.0729613733905579,0,0,0,0,0,0,0,0,0,0,0,0.0171673819742489,0,0,0.0257510729613734,0.0300429184549356,0.00429184549356223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429184549356223,0,0.00858369098712446,0,0,0,0,0.00429184549356223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429184549356223,0,0,0,0,0,0,0.218884120171674,0,0,0.00429184549356223,0,0,0.0600858369098712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133047210300429,0.0472103004291846,0,0,0,0,0,0,0,0,0.0214592274678112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429184549356223,0,0,0,0,0,0,0,0,0,0,0
"122","Villarquemado",7346,8.03332014229088,0,0,0,0,0,0.00259067357512953,0,0.00259067357512953,0,0,0,0,0,0,0,0,0.158031088082902,0,0,0,0.00259067357512953,0,0,0.0103626943005181,0,0,0,0,0,0,0,0,0,0,0,0,0.00259067357512953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699481865284974,0,0,0,0.00259067357512953,0,0,0,0,0,0,0,0,0,0,0,0.0129533678756477,0,0,0,0,0.0103626943005181,0,0,0.00259067357512953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103626943005181,0,0.00259067357512953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284974093264249,0,0.00259067357512953,0,0,0,0.147668393782383,0,0,0,0,0.00259067357512953,0,0,0,0,0,0,0,0,0.186528497409326,0.0518134715025907,0,0,0,0,0,0,0,0,0.00518134715025907,0,0,0,0,0,0,0,0,0,0,0.00518134715025907,0,0,0,0.0155440414507772,0,0,0,0,0.00259067357512953,0,0,0.00518134715025907,0,0,0,0,0,0,0,0,0,0,0
"123","Villarquemado",7492,13.2401172120465,0,0,0,0,0,0,0,0.0110192837465565,0,0,0,0,0,0,0,0,0.140495867768595,0,0,0,0,0,0,0.0110192837465565,0,0.00275482093663912,0.0137741046831956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633608815426997,0,0,0,0.0247933884297521,0.0137741046831956,0,0,0,0,0,0,0,0.00550964187327824,0,0,0.00550964187327824,0,0,0.0385674931129477,0.0385674931129477,0.00275482093663912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275482093663912,0,0,0.00275482093663912,0,0.00826446280991736,0,0,0,0,0.0192837465564738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00550964187327824,0,0,0,0,0,0,0,0.0192837465564738,0,0,0,0,0,0,0.151515151515152,0,0.00275482093663912,0,0,0,0.0853994490358127,0,0,0,0,0,0,0,0,0.00275482093663912,0,0,0,0,0.206611570247934,0.0853994490358127,0,0.00275482093663912,0,0,0,0,0,0,0.0220385674931129,0,0,0,0,0.00275482093663912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275482093663912,0,0,0,0.00275482093663912,0,0.00275482093663912,0,0,0,0,0,0,0,0,0
"124","Villarquemado",7638,6.475472404691,0,0,0,0,0,0.00290697674418605,0,0.00581395348837209,0,0,0,0,0,0,0,0,0.063953488372093,0,0,0,0,0,0,0.00581395348837209,0,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377906976744186,0,0,0,0.0697674418604651,0.00581395348837209,0,0,0,0,0,0,0,0,0,0,0.00581395348837209,0,0,0.00581395348837209,0.00872093023255814,0.00290697674418605,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0.00290697674418605,0,0,0.00581395348837209,0,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511627906976744,0,0,0.00290697674418605,0,0,0.15406976744186,0,0,0,0,0.00872093023255814,0,0,0,0,0,0,0,0,0.0290697674418605,0.0261627906976744,0,0.00290697674418605,0,0,0,0,0,0,0.0145348837209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0,0,0.00290697674418605,0,0.00290697674418605,0,0,0,0,0,0,0,0,0
"125","Villarquemado",7784,5.21278619361219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729483282674772,0,0,0,0,0,0,0.0060790273556231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182370820668693,0,0,0,0.033434650455927,0.0060790273556231,0,0,0,0,0,0,0,0.0060790273556231,0,0,0,0,0,0.00303951367781155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303951367781155,0,0,0.0547112462006079,0,0,0,0,0,0,0.0060790273556231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541033434650456,0,0,0.00303951367781155,0,0,0.155015197568389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516717325227964,0.0212765957446809,0,0,0,0,0,0,0,0,0.0151975683890578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303951367781155,0,0,0,0,0,0,0,0,0,0,0
"126","Villarquemado",7881,5.39218478862211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228426395939086,0,0,0,0,0,0,0.0050761421319797,0,0,0,0,0,0,0,0,0,0,0,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050761421319797,0,0,0,0.0685279187817259,0.0304568527918782,0,0,0,0,0,0,0,0.0126903553299492,0,0,0,0,0,0.00253807106598985,0.00253807106598985,0,0,0.00253807106598985,0,0,0,0,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0.0228426395939086,0,0.0126903553299492,0,0,0,0,0.0253807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50507614213198,0,0,0,0,0,0.230964467005076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228426395939086,0.0101522842639594,0,0.00253807106598985,0,0,0,0,0,0,0.00253807106598985,0,0,0,0,0.00253807106598985,0,0,0,0,0,0.0050761421319797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","Villarquemado",8027,4.6472672390958,0,0,0,0,0,0,0,0.00497512437810945,0,0,0,0.00248756218905473,0,0,0,0,0.0124378109452736,0,0,0,0.00248756218905473,0,0,0.00746268656716418,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497512437810945,0,0,0,0.00995024875621891,0.0522388059701493,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0.00497512437810945,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0.0323383084577114,0,0.0124378109452736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360696517412935,0,0,0.00248756218905473,0,0,0.442786069651741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0.0199004975124378,0,0.00248756218905473,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0.00248756218905473,0,0,0,0
"128","Villarquemado",8124,4.77216905215964,0,0,0,0,0,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0.025706940874036,0,0,0,0,0,0,0.0025706940874036,0,0.0051413881748072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025706940874036,0,0,0,0.0205655526992288,0.0437017994858612,0,0,0,0,0,0,0,0.0025706940874036,0,0,0,0,0,0.0025706940874036,0,0,0,0.0025706940874036,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0.0051413881748072,0,0,0.0411311053984576,0,0,0,0,0,0,0.0051413881748072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447300771208226,0,0,0,0,0,0.344473007712082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154241645244216,0.0051413881748072,0,0,0,0,0,0,0,0,0.012853470437018,0,0.0051413881748072,0,0,0,0,0,0,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0
"129","Villarquemado",8173,4.90273904813476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111940298507463,0,0,0,0.00248756218905473,0,0,0.00995024875621891,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995024875621891,0,0,0,0.0248756218905473,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0.00497512437810945,0,0.00248756218905473,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0.00995024875621891,0,0.00497512437810945,0,0,0,0,0.00497512437810945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601990049751244,0,0,0.00248756218905473,0,0,0.0995024875621891,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0.0323383084577114,0.0398009950248756,0,0.00497512437810945,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497512437810945,0,0,0,0.00248756218905473,0.00248756218905473,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0
"130","Villarquemado",8319,6.35975026843365,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0.109489051094891,0,0,0,0,0,0,0.0145985401459854,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145985401459854,0,0,0,0.0145985401459854,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145985401459854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0.313868613138686,0,0,0.0072992700729927,0,0,0.328467153284672,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0.0364963503649635,0.0948905109489051,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","Villarquemado",8465,4.45587276461068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105263157894737,0,0,0,0.00263157894736842,0,0,0,0,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789473684210526,0,0,0,0.0105263157894737,0.0736842105263158,0,0,0,0,0,0,0,0.00526315789473684,0,0,0,0,0,0.0131578947368421,0,0,0,0,0.00526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473684210526316,0,0.00789473684210526,0,0,0,0,0.0131578947368421,0,0,0,0,0,0,0,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547368421052632,0,0,0,0,0,0.228947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105263157894737,0,0.00263157894736842,0,0,0,0,0,0,0.00789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","Villarquemado",8562,6.16021864689513,0,0,0,0,0,0,0,0.0141843971631206,0,0,0,0,0,0,0,0,0.106382978723404,0,0,0,0,0,0,0.0141843971631206,0,0.00709219858156028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709219858156028,0,0,0,0.0425531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141843971631206,0,0.00709219858156028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290780141843972,0,0,0,0,0,0.354609929078014,0,0,0,0,0.0141843971631206,0,0,0,0,0,0,0,0,0.0709219858156028,0.049645390070922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709219858156028,0,0,0,0,0,0,0,0,0,0,0
"133","Villarquemado",8660,6.33541787413413,0,0,0,0,0,0,0,0.00355871886120996,0,0,0,0,0,0.00355871886120996,0,0,0.185053380782918,0,0,0,0,0,0,0.0142348754448399,0,0,0,0,0,0,0,0,0,0.00355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142348754448399,0,0,0,0.0177935943060498,0,0,0,0,0,0,0,0,0.0106761565836299,0,0,0.00355871886120996,0,0,0.00355871886120996,0.0106761565836299,0.00355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177935943060498,0,0.00355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355871886120996,0,0,0,0,0.377224199288256,0,0,0,0,0,0.234875444839858,0,0,0,0,0.0142348754448399,0,0,0,0,0,0,0,0,0.0462633451957295,0.0284697508896797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","Villarquemado",8854,5.8468786844065,0,0,0,0,0,0,0,0.00763358778625954,0,0,0,0,0,0,0,0,0.00381679389312977,0,0,0,0.00381679389312977,0,0,0.00381679389312977,0,0,0.00381679389312977,0,0,0,0,0,0,0,0,0,0.00381679389312977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763358778625954,0,0,0,0.0419847328244275,0.0877862595419847,0,0,0,0,0,0,0,0.00763358778625954,0,0,0,0,0,0.00381679389312977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763358778625954,0,0,0.0916030534351145,0,0.0152671755725191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488549618320611,0,0,0.00381679389312977,0,0,0.17175572519084,0,0,0,0,0.00763358778625954,0,0,0,0,0,0,0,0,0.00381679389312977,0.0305343511450382,0,0,0,0,0,0,0,0,0.00381679389312977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
